GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS173373624	2021-03-23 23:00:19.606303	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				4					United States	US	South Carolina	US-SC	Laurens	US-SC-059		29			Laurens County Dump, Fountain Inn, Laurens Co., SC	L1402283	P	34.7002620	-82.1687727	2012-12-22	10:00:00	obsr175900	S12345050	Stationary	P21	EBIRD	10			1	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.5.1	
URN:CornellLabOfOrnithology:EBIRD:OBS91228623	2021-03-24 04:09:08.471016	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				4	H	C2	H	Unknown Sex, Adult (4)	United States	US	West Virginia	US-WV	Monongalia	US-WV-061		28			Dorsey's Knob Park	L723574	H	39.5987444	-79.9585819	2010-05-04	10:45:00	obsr95262	S6365864	Traveling	P22	EBIRD	45	1.207		1	1		0	1	0			2 heard only.
URN:CornellLabOfOrnithology:EBIRD:OBS107439325	2014-01-13 16:14:48	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Illinois	US-IL	Kane	US-IL-089		22			DelNor Woods, Kane County	L214911	P	41.9194212	-88.3042454	2011-01-10	08:00:00	obsr42390	S7551924	Area	P23	EBIRD_BCN	60		9.3078	2	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS114478572	2021-04-01 07:29:22.433117	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				12					United States	US	Massachusetts	US-MA	Suffolk	US-MA-025		30			Olmsted Park--Leverett Pond	L248222	H	42.3287149	-71.1141286	2011-04-08	07:30:00	obsr133267	S7995546	Traveling	P22	EBIRD	80	2.414		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS169474909	2021-03-29 14:09:34.015723	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Pennsylvania	US-PA	Armstrong	US-PA-005		28			My street(Penn Ave.)	L1804037	P	40.6472347	-79.5840718	2012-11-12	11:30:00	obsr342485	S12025776	Traveling	P22	EBIRD	40	0.805		1	1		0	1	0			Two jays were spotted flying back and forth calling to each other across my street.
URN:CornellLabOfOrnithology:EBIRD:OBS1481975577	2022-07-18 19:54:12.547349	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	California	US-CA	Butte	US-CA-007		32			Stanley Ave.	L11922785	P	39.7053274	-121.8426563	2011-12-30	07:00:00	obsr49543	S115347613	Stationary	P21	EBIRD	20			3	1	G8555738	1	1	1			Continuing adult. Seen by many.
URN:CornellLabOfOrnithology:EBIRD:OBS117221806	2018-08-05 09:21:19	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Maryland	US-MD	Talbot	US-MD-041		30			Bay 100 Rte.33 St. Michaels-Tilghman	L1092884	P	38.8065404	-76.2959290	2011-05-04	10:50:00	obsr240716	S8175565	Traveling	P22	EBIRD	30	19.312		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS121413188	2021-03-24 13:30:49.823617	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Maryland	US-MD	Cecil	US-MD-015		30			Rhodes Mountain	L1207529	P	39.5646505	-75.9146130	2011-06-19	07:55:00	obsr57542	S8451372	Traveling	P22	EBIRD	10	1.609		2	1	G273053	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1567228887	2022-11-22 12:12:40.277279	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				3					Canada	CA	Quebec	CA-QC	Antoine-Labelle	CA-QC-AL		12			La Macaza	L21080423	P	46.3666700	-74.7666700	2010-12-15	09:00:00	obsr3413581	S122833392	Stationary	P21	EBIRD_QC	30			1	1		0	1	0		Feuillet d'EPOQ no 604903. Observateur : Michel Fournier.	
URN:CornellLabOfOrnithology:EBIRD:OBS90841084	2021-03-29 23:38:57.461171	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				X					United States	US	Virginia	US-VA	Fairfax	US-VA-059		30			White Oaks Park	L592845	H	38.7648194	-77.0704361	2010-04-23	06:50:00	obsr195073	S6343973	Area	P23	EBIRD	35		4.0469	1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS103219370	2017-10-01 15:42:59	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				11					United States	US	Texas	US-TX	Harris	US-TX-201		37			Little Cedar Bayou Park	L325926	H	29.6454154	-95.0189800	2010-12-13	09:30:00	obsr17922	S7248466	Traveling	P22	EBIRD	80	0.644		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS123904611	2021-04-01 03:50:37.759252	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Connecticut	US-CT	New Haven	US-CT-009		30			Derby Greenway Trail	L1048976	P	41.3152077	-73.0841875	2011-08-08	08:50:00	obsr235187	S8644318	Traveling	P22	EBIRD	70	4.506		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS87280571	2021-03-23 17:26:08.495143	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				4					United States	US	New York	US-NY	Nassau	US-NY-059		30			Planting Fields Arboretum	L517497	H	40.8638744	-73.5580158	2010-03-10	10:30:00	obsr187340	S6111194	Traveling	P22	EBIRD	90	3.219		2	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS160327361	2022-11-23 08:58:33.843124	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Pennsylvania	US-PA	Montgomery	US-PA-091		29			West Broad Street Elementary School Save Club Woods	L1649130	P	40.2998464	-75.3289035	2012-08-06	11:30:00	obsr224472	S11291283	Traveling	P22	EBIRD	105	2.414		1	1		0	1	1			
URN:CornellLabOfOrnithology:EBIRD:OBS141742714	2021-03-23 17:58:01.344485	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	North Carolina	US-NC	Onslow	US-NC-133		27			My Back yard	L1416852	P	34.7006999	-77.2302257	2012-02-22	07:00:00	obsr300400	S9975122	Stationary	P21	EBIRD	20			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS442933576	2016-11-14 13:21:19	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				10					United States	US	Missouri	US-MO	Boone	US-MO-019		24			Finger Lakes SP	L351945	H	39.0889387	-92.3145221	2012-12-08	11:45:00	obsr220505	S32543798	Area	P23	EBIRD	25		456.7646	1	1	G2028920	0	1	0		Observer; Chris  Barrigar;	
URN:CornellLabOfOrnithology:EBIRD:OBS118927662	2021-03-26 02:31:27.422583	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				12					United States	US	Massachusetts	US-MA	Worcester	US-MA-027		14			Ma-Worc-Westminster (Newcomb/Barth R. Mead. loop)	L858635	P	42.5463146	-71.8947029	2011-05-19	09:00:00	obsr23453	S8271598	Traveling	P22	EBIRD	120	4.023		1	1		0	1	0		Walk including whole Barth loop plus farm, continuing to sand pit (sep. list.)	
URN:CornellLabOfOrnithology:EBIRD:OBS143157007	2021-03-24 02:07:07.851477	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				3					United States	US	Vermont	US-VT	Windsor	US-VT-027		14			Home	L661879	P	43.6767182	-72.3868668	2012-03-04	06:15:00	obsr173938	S10075028	Stationary	P21	EBIRD_VINS	45			1	1		0	1	0		partly cloudy skies, temps in 20s	
