LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	TRIP COMMENTS
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-02	18:00:00	obs205759	S9741462	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-01-31	12:00:00	obs205759	S9727212	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:46:20	Singapore	SG	Singapore	SG-							Bukit Timah Nature Reserve	L987628	H	1.3560841	103.7766409	2012-04-30	18:00:00	obs205759	S10586996	Traveling	P22	EBIRD_CAN	60	1.5		2	1		
2017-10-19 12:47:03	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-30	18:10:00	obs205759	S10303219	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-05	12:30:00	obs205759	S9760762	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-06	16:30:00	obs205759	S9769832	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							SG--Paya Lebar station	L1397871	P	1.3177138	103.893077	2012-01-30	08:30:00	obs205759	S9718258	Incidental	P20	EBIRD_CAN				1	1		
2017-06-21 11:22:58	Singapore	SG	Singapore	SG-							Japanese Garden	L1404293	H	1.3357455	103.7309629	2012-02-05	10:00:00	obs205759	S9760601	Traveling	P22	EBIRD_CAN	45	1		3	1		
2017-10-19 12:47:03	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-01	09:00:00	obs205759	S10317407	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-30	12:30:00	obs205759	S10303167	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-30	13:50:00	obs205759	S10303170	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:35:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-09	18:30:00	obs205759	S10395619	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-08	14:30:00	obs205759	S9784054	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:03	Singapore	SG	Singapore	SG-							Nee Soon Road	L1385351	P	1.4008671	103.822154	2012-02-19	08:00:00	obs204697	S9890645	Traveling	P22	EBIRD	180	1.609		10	1		NSS walk guided by KK Lim, Lee EeLing
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-02	08:10:00	obs205759	S9740989	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-02	10:30:00	obs205759	S9740990	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-02	16:50:00	obs205759	S9740991	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-08	09:15:00	obs205759	S9782612	Incidental	P20	EBIRD_CAN				1	1		
2012-04-15 05:06:36	Singapore	SG	Singapore	SG-							SG--South of Sentosa Cove	L1447686	P	1.2169518	103.8287469	2012-04-15	15:00:00	obs205759	S10451200	Incidental	P20	EBIRD_CAN				10	1		
2017-05-27 07:24:04	Singapore	SG	Singapore	SG-							Pulau Ubin, Outward Bound Singapore Camp 1	L1781196	P	1.4199738	103.9293082	2012-10-27	08:00:00	obs293321	S11883700	Incidental	P20	EBIRD					1		viewing from bumboat
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							SG--Jalan Bahar in front of shool	L1382708	P	1.3519106	103.7021862	2012-04-27	17:45:00	obs205759	S10558984	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-03	13:30:00	obs205759	S9747769	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							Sengkang Riverside Park and Sengkang Floating Wetland	L1403135	H	1.3972662	103.8840473	2012-02-04	07:30:00	obs205759	S9753738	Traveling	P22	EBIRD_CAN	120	1		1	1		
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-06	19:20:00	obs205759	S9769836	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							Seletar Dam	L1403154	H	1.423116	103.8629908	2012-02-04	13:00:00	obs205759	S9753774	Traveling	P22	EBIRD_CAN	120	2		1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-07	08:15:00	obs205759	S9776533	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-07	10:50:00	obs205759	S9776536	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-09	08:15:00	obs205759	S9791113	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:02	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-09	12:00:00	obs205759	S9791115	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-09	17:00:00	obs205759	S9791116	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-21	12:30:00	obs205759	S9954193	Incidental	P20	EBIRD				2	1	G366405	
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-20	15:00:00	obs205759	S9920357	Incidental	P20	EBIRD_CAN				2	1	G366407	
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-20	09:00:00	obs205759	S9920379	Incidental	P20	EBIRD_CAN				2	1	G366411	
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Pulau Ubin	L1055540	H	1.4036891	103.9608593	2012-04-28	10:00:00	obs300729	S10615744	Traveling	P22	EBIRD	180	12.875		2	1		
2012-04-15 05:01:10	Singapore	SG	Singapore	SG-							SG--Bukit Gombak Stn	L1495899	P	1.358365	103.7518855	2012-04-15	04:45:00	obs205759	S10451193	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:05	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-11	17:35:00	obs205759	S10412855	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:06	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-05-04	17:10:00	obs205759	S10626953	Incidental	P20	EBIRD_CAN				1	1		
2017-04-26 11:00:11	Singapore	SG	Singapore	SG-							Singapore Straits	L1495902	H	1.2867599	103.993753	2012-04-15	06:00:00	obs205759	S10451198	Traveling	P22	EBIRD_CAN	480	20		10	1		Pelagic trip led by Alfred and Alan.--I have plotted the precise location of these birds as well. This list is intended to compile all the birds (rare and common) into one list as well as ensure that these birds show up on the SG bar charts, even if the birds weren't technically within SG waters.
2012-04-15 05:07:27	Singapore	SG	Singapore	SG-							SG--Sentosa--just outside harbour	L1495904	P	1.2389628	103.8398651	2012-04-15	15:30:00	obs205759	S10451201	Incidental	P20	EBIRD_CAN				10	1		
2012-04-15 05:08:08	Singapore	SG	Singapore	SG-							SG--Sentosa--harbour	L1465853	P	1.2447545	103.8405915	2012-04-15	15:30:00	obs205759	S10451202	Incidental	P20	EBIRD_CAN				10	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-05-01	12:00:00	obs205759	S10594880	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-18	10:45:00	obs205759	S9866783	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-18	14:00:00	obs205759	S9866796	Incidental	P20	EBIRD_CAN				2	1	G366432	
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-21	19:00:00	obs205759	S9954763	Incidental	P20	EBIRD_CAN				2	1	G366403	
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--Jurong East Station	L1385377	P	1.3343396	103.7414586	2012-02-18	13:30:00	obs205759	S9866795	Incidental	P20	EBIRD_CAN				2	1	G366433	
2018-08-06 13:22:05	Singapore	SG	Singapore	SG-							Kranji marsh	L1394964	P	1.4162194	103.7282716	2012-01-28	08:00:00	obs204697	S9701678	Traveling	P22	EBIRD	180	3.219		11	1		NSS bird walk  led by EeLing
2017-07-22 02:38:33	Singapore	SG	Singapore	SG-							Sentosa Island	L764282	H	1.2491479	103.828311	2012-10-23	17:00:00	obs293145	S11860456	Traveling	P22	EBIRD	120	1.609		1	1		
2013-10-14 16:08:30	Singapore	SG	Singapore	SG-							Central Catchment Nature Reserve	L1073968	H	1.354864	103.7969908	2012-04-04	07:13:00	obs2417	S10410041	Stationary	P21	EBIRD	23			2	1		Birding with Kim Seng Lim.  This was our first stop, but it was raining so we moved to our second stop.
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							Field North of Jurong West Street 22	L1459794	H	1.3560268	103.7079616	2012-03-07	18:30:00	obs205759	S10108033	Traveling	P22	EBIRD_CAN	60	1		1	1		
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-15	20:20:00	obs205759	S10176864	Traveling	P22	EBIRD_CAN	60	1.5		1	1		
2017-07-05 13:14:27	Singapore	SG	Singapore	SG-							Mount Faber Park	L948628	H	1.2748238	103.8156939	2012-02-08	17:45:00	obs205759	S9784413	Traveling	P22	EBIRD_CAN	90	1		1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--Jalan Kayu	L1403146	P	1.3993818	103.87289	2012-02-04	10:15:00	obs205759	S9753766	Traveling	P22	EBIRD_CAN	10	1		1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--Seletar Aerospace View	L1403148	P	1.4128972	103.869874	2012-02-04	11:30:00	obs205759	S9753768	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:30:06	Singapore	SG	Singapore	SG-							SG--Seletar Aerospace Link	L1403151	P	1.415569	103.8639375	2012-02-04	12:00:00	obs205759	S9753771	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:29:44	Singapore	SG	Singapore	SG-							SG--near Rolls Royce building	L1403149	P	1.4151287	103.8663295	2012-02-04	11:45:00	obs205759	S9753769	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:30:17	Singapore	SG	Singapore	SG-							SG--edge of airport grounds	L1403152	P	1.4134673	103.8637898	2012-02-04	12:15:00	obs205759	S9753772	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							Changi International Airport	L1337067	H	1.3579874	103.9890058	2012-02-18	12:45:00	obs205759	S9866785	Incidental	P20	EBIRD_CAN				2	1	G366434	
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--Bukit Batok Station	L1402145	P	1.3485835	103.7490997	2012-02-03	14:30:00	obs205759	S9747770	Incidental	P20	EBIRD_CAN				1	1		
2018-03-21 09:39:56	Singapore	SG	Singapore	SG-							CCNR--Jelutong Tower	L1481777	H	1.3514215	103.8064206	2012-11-03	07:30:00	obs6441	S11980033	Traveling	P22	EBIRD	120	1.609		2	1		<br />Submitted from BirdLog World for iOS, version 1.5.1
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-08	17:45:00	obs205759	S10114985	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							SG--Pioneer station	L1402141	P	1.3372565	103.6972542	2012-02-03	13:45:00	obs205759	S9747766	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							Bukit Timah Nature Reserve	L987628	H	1.3560841	103.7766409	2012-02-03	17:00:00	obs205759	S9747789	Traveling	P22	EBIRD_CAN	90	3		1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							Bukit Batok Nature Park	L934775	H	1.3508499	103.7665558	2012-02-03	14:45:00	obs205759	S9747776	Traveling	P22	EBIRD_CAN	75	3		1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--field East of Piccadily	L1403147	P	1.4043054	103.8724072	2012-02-04	11:00:00	obs205759	S9753767	Traveling	P22	EBIRD_CAN	15	1		1	1		
2018-04-15 11:34:31	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-06	18:45:00	obs205759	S9769831	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:35:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-08	16:15:00	obs205759	S10385906	Incidental	P20	EBIRD_CAN				1	1		
2012-04-19 07:13:14	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-19	18:35:00	obs205759	S10486879	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-06	09:00:00	obs205759	S9769474	Incidental	P20	EBIRD_CAN				1	1		
2012-04-13 22:02:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-14	09:45:00	obs205759	S10440230	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--between BBNP & BTNR	L1402146	P	1.3469891	103.7717058	2012-02-03	16:30:00	obs205759	S9747780	Incidental	P20	EBIRD_CAN				1	1		
2018-08-06 13:22:05	Singapore	SG	Singapore	SG-							Kranji Marsh	L1074623	H	1.4182693	103.72886	2012-02-05	07:30:00	obs205759	S9760550	Traveling	P22	EBIRD_CAN	105	2		3	1		
2012-10-30 22:43:49	Singapore	SG	Singapore	SG-							Sungei Buloh, Singapore	L1362485	P	1.4239562	103.6992645	2012-10-30	17:00:00	obs293321	S11904922	Incidental	P20	EBIRD				1	1		
2017-05-27 10:53:44	Singapore	SG	Singapore	SG-							Bukit Timah Nature Reserve	L987628	H	1.3560841	103.7766409	2012-02-19		obs278275	S9889576	Incidental	P20	EBIRD					1		
2018-04-15 11:34:31	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-14	18:00:00	obs205759	S9829992	Incidental	P20	EBIRD				1	1		
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-03	09:00:00	obs205759	S9747351	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-03	12:00:00	obs205759	S9747356	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:32	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-03	13:30:00	obs205759	S9747360	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-03	12:15:00	obs205759	S9747362	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-02	16:00:00	obs205759	S10065394	Incidental	P20	EBIRD				2	1		
2012-03-20 03:31:49	Singapore	SG	Singapore	SG-							SG--Lakeside station	L1439492	P	1.3445722	103.720726	2012-03-03	14:00:00	obs205759	S10065342	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							Bidadari Cemetary	L2089110	P	1.3353617	103.8720632	2012-02-25	08:30:00	obs189448	S10006731	Traveling	P22	EBIRD	60	1.207		3	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Botanic Gardens	L2534689	P	1.31	103.81633	2012-05-28		obs19060	S16575332	Incidental	P20	EBIRD_AU					1		Also unable to separate Swiftlets between Black-nest and Edible-nest.  Mute swans are believed to be captive. Eremaea Birds List 132429
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							Pasir Ris Park	L1275686	P	1.3817401	103.9461136	2012-02-25	09:45:00	obs189448	S10006786	Traveling	P22	EBIRD	75	1.609		3	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-05	10:00:00	obs205759	S10086144	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-05	17:00:00	obs205759	S10086146	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-19	17:00:00	obs238498	S10084278	Incidental	P20	EBIRD_CAN				2	1	G366412	
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-02	11:00:00	obs205759	S10065331	Incidental	P20	EBIRD_CAN				2	1	G366391	
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-02	11:00:00	obs238498	S10084245	Incidental	P20	EBIRD_CAN				2	1	G366391	
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-21	12:30:00	obs238498	S10084266	Incidental	P20	EBIRD				2	1	G366405	
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-06	10:45:00	obs205759	S10097957	Incidental	P20	EBIRD				1	1		
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-27	08:20:00	obs205759	S10275734	Incidental	P20	EBIRD				1	1		
2017-10-19 12:47:04	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-06	18:15:00	obs205759	S10366591	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:04	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-10	14:38:00	obs205759	S10404746	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:05	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-12	17:45:00	obs205759	S10422797	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:03	Singapore	SG	Singapore	SG-							Springleaf Park	L1431201	P	1.4008446	103.8213368	2012-02-25	06:00:00	obs189448	S10006552	Stationary	P21	EBIRD	60			3	1		
2012-03-20 03:31:27	Singapore	SG	Singapore	SG-							SG--Venus Drive trail	L1412621	P	1.3600615	103.8235848	2012-02-11	21:15:00	obs205759	S9811590	Traveling	P22	EBIRD_CAN	15	1		20	1		
2018-04-15 11:34:31	Singapore	SG	Singapore	SG-							Field North of Jurong West Street 22	L1459794	H	1.3560268	103.7079616	2012-02-10	18:00:00	obs205759	S9797600	Traveling	P22	EBIRD_CAN	90	2		2	1		With Samantha Ang
2017-05-27 10:24:58	Singapore	SG	Singapore	SG-							Singapore, downtown	L1362440	P	1.3065731	103.8321304	2012-10-21	09:00:00	obs293321	S11847561	Incidental	P20	EBIRD					1		
2018-02-01 09:27:45	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-10-06	12:01:00	obs189448	S11724056	Traveling	P22	EBIRD	180	6.437		1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							SG--Field west of floating docks	L1403144	P	1.3971498	103.8815768	2012-02-04	09:30:00	obs205759	S9753764	Traveling	P22	EBIRD_CAN	15	1		1	1		
2013-09-11 12:24:20	Singapore	SG	Singapore	SG-							SG--Sengkang W Way - west of the river	L1403145	P	1.3957131	103.8804857	2012-02-04	09:45:00	obs205759	S9753765	Traveling	P22	EBIRD_CAN	15	1		1	1		
2012-03-20 03:30:35	Singapore	SG	Singapore	SG-							SG--Seletar Club Rd	L1403153	P	1.412036	103.8613599	2012-02-04	12:30:00	obs205759	S9753773	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:31:16	Singapore	SG	Singapore	SG-							SG--end of Venus drive walk	L1412619	P	1.3573581	103.81689	2012-02-11	21:30:00	obs205759	S9811588	Traveling	P22	EBIRD_CAN	15	1		20	1		
2017-07-05 13:16:08	Singapore	SG	Singapore	SG-							Pulau Semakau	L4666622	H	1.2061754	103.7695169	2012-02-12	11:00:00	obs205759	S9811597	Traveling	P22	EBIRD_CAN	30	1		12	1		
2017-07-22 02:36:08	Singapore	SG	Singapore	SG-							Singapore Botanic Gardens	L952084	H	1.3148322	103.8159621	2012-03-11	07:00:00	obs205759	S10137559	Traveling	P22	EBIRD	30	.5		2	1		Part of the ABC (Annual Bird Census)
2017-10-19 12:47:03	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-11	14:30:00	obs205759	S9811577	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:31	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-11	12:00:00	obs205759	S9811578	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							Pasir Ris Park	L1459790	H	1.3802885	103.9441462	2012-02-11	17:30:00	obs205759	S9811581	Traveling	P22	EBIRD_CAN	30	1		10	1		
2017-07-05 13:16:08	Singapore	SG	Singapore	SG-							Pulau Semakau	L4666622	H	1.2061754	103.7695169	2012-02-12	08:15:00	obs205759	S9811595	Traveling	P22	EBIRD_CAN	240	3		12	1		
2017-07-05 13:16:08	Singapore	SG	Singapore	SG-							Pulau Semakau	L4666622	H	1.2061754	103.7695169	2012-02-12	12:00:00	obs205759	S9811598	Traveling	P22	EBIRD_CAN	30	1		12	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-10	17:00:00	obs205759	S9797908	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-10	09:30:00	obs205759	S9797909	Incidental	P20	EBIRD_CAN				1	1		
2013-09-11 12:29:19	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-14	08:30:00	obs205759	S9829900	Incidental	P20	EBIRD_CAN				1	1		
2013-09-11 12:29:19	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-14	11:00:00	obs205759	S9829902	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							NUS campus, Kent Ridge	L3294638	P	1.2990971	103.7750959	2012-02-03	08:00:00	obs330987	S21361601	Traveling	P22	EBIRD	120	1		1	1		
2017-07-22 02:35:44	Singapore	SG	Singapore	SG-							Singapore Botanic Gardens	L952084	H	1.3148322	103.8159621	2012-03-11	07:45:00	obs205759	S10137570	Traveling	P22	EBIRD	30	.1		2	1		Part of the ABC (Annual Bird Census)
2012-03-20 03:26:55	Singapore	SG	Singapore	SG-							SG--Jalan Bahar in front of shool	L1382708	P	1.3519106	103.7021862	2012-03-07	18:45:00	obs205759	S10108085	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-18	19:30:00	obs205759	S9867705	Incidental	P20	EBIRD_CAN				2	1	G366416	
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-18	17:00:00	obs205759	S9867711	Incidental	P20	EBIRD_CAN				2	1	G366417	
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-18		obs205759	S9862974	Incidental	P20	EBIRD_CAN					1		
2018-02-01 09:27:45	Singapore	SG	Singapore	SG-							Changi Restricted Area	L1429892	P	1.358365	104.0321656	2012-02-24	17:00:00	obs189448	S9995324	Traveling	P22	EBIRD	60	1.609		4	1		
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-17		obs205759	S9849870	Incidental	P20	EBIRD_CAN					1		
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-20	12:00:00	obs205759	S9920328	Incidental	P20	EBIRD_CAN				2	1	G366409	
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-19	17:00:00	obs205759	S9920422	Incidental	P20	EBIRD_CAN				2	1	G366412	
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-17	09:30:00	obs205759	S9849861	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-17	13:30:00	obs205759	S9849862	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-18	08:30:00	obs205759	S9861173	Incidental	P20	EBIRD_CAN				1	1		
